ggis_rowid,ggis_country_status,ggis_global_slug_coverage,ggis_peer_deviation,ggis_lag_affected
3651,nascent,0.16233766233766234,0.003710575139146549,false
3652,nascent,0.16396103896103897,-0.0011595547309833087,false
3653,nascent,0.21266233766233766,-0.0027829313543599465,false
3654,reporting,0.21103896103896103,-0.0018552875695732884,false
3655,reporting,0.21103896103896103,-0.0018552875695732884,false
3656,reporting,0.21103896103896103,-0.0018552875695732884,false
3657,reporting,0.21103896103896103,-0.0013914656771799871,false
3658,reporting,0.21266233766233766,-0.0013914656771799594,false
3659,reporting,0.21103896103896103,-0.0013914656771799871,false
3660,reporting,0.21103896103896103,-0.0013914656771799871,false
3661,reporting,0.21103896103896103,-0.0013914656771799871,false
3662,reporting,0.21103896103896103,-0.0013914656771799871,false
3663,strong,0.31655844155844154,0.005565862708719838,false
3664,strong,0.3425324675324675,0.0067254174397031186,false
3665,strong,0.3457792207792208,0.0067254174397031186,false
3666,strong,0.3457792207792208,0.006493506493506496,false
3667,strong,0.3457792207792208,0.0069573283858998525,false
3668,strong,0.3474025974025974,0.006957328385899797,false
3669,strong,0.3847402597402597,0.015306122448979498,false
3670,strong,0.3961038961038961,0.019480519480519543,false
3671,strong,0.42207792207792205,0.026901669758812585,false
3672,strong,0.3961038961038961,0.019480519480519543,false
3673,strong,0.4772727272727273,0.017393320964749492,false
3674,strong,0.4594155844155844,0.019248608534322864,false
3675,strong,0.46915584415584416,0.01901669758812613,false
3676,strong,0.46915584415584416,0.018784786641929507,false
3677,strong,0.46915584415584416,0.014378478664192895,false
3678,strong,0.4935064935064935,0.013682745825602971,false
3679,strong,0.474025974025974,0.012987012987012936,false
3680,strong,0.474025974025974,0.013218923933209559,false
3681,strong,0.5,0.018784786641929507,false
3682,strong,0.4772727272727273,0.013218923933209614,false
3683,strong,0.5113636363636364,0.014610389610389685,false
3684,strong,0.5113636363636364,0.014146567717996383,false
3685,strong,0.5032467532467533,0.014146567717996328,false
3686,strong,0.5113636363636364,0.014146567717996383,false
3687,strong,0.5162337662337663,0.015306122448979664,false
3688,strong,0.538961038961039,0.015538033395176232,false
3689,strong,0.5178571428571429,0.015306122448979553,false
3690,strong,0.5178571428571429,0.014842300556586308,false
3691,strong,0.5422077922077922,0.014842300556586308,false
3692,strong,0.5178571428571429,0.015074211502782875,false
3693,strong,0.6006493506493507,0.01576994434137302,false
3694,strong,0.637987012987013,0.016465677179962834,false
3695,strong,0.6525974025974026,0.03944805194805201,false
3696,strong,0.6688311688311688,0.020941558441558428,false
3697,strong,0.6704545454545454,0.015909090909090873,false
3698,strong,0.7272727272727273,0.013961038961038952,false
3699,strong,0.7353896103896104,0.012337662337662314,false
3700,strong,0.7126623376623377,0.012012987012987142,false
3701,strong,0.7727272727272727,0.012499999999999845,false
3702,strong,0.7175324675324676,0.010389610389610393,false
3703,strong,0.8035714285714286,0.010227272727272751,false
3704,strong,0.7467532467532467,0.007467532467532401,false
3705,strong,0.7873376623376623,0.008928571428571508,false
3706,strong,0.8133116883116883,0.008766233766233644,false
3707,strong,0.7873376623376623,0.007954545454545436,false
3708,strong,0.8003246753246753,0.00925324675324668,false
3709,strong,0.7987012987012987,0.010227272727272751,false
3710,strong,0.8051948051948052,0.009577922077922074,false
3711,strong,0.8246753246753247,0.010551948051948035,false
3712,strong,0.801948051948052,0.009090909090909038,false
3713,strong,0.8068181818181818,0.009902597402597357,false
3714,strong,0.797077922077922,0.010227272727272751,false
3715,strong,0.8327922077922078,0.02759740259740273,false
3716,strong,0.7792207792207793,0.014448051948051877,false
3717,strong,0.801948051948052,0.025000000000000133,false
3718,strong,0.7743506493506493,0.023701298701298557,false
3719,strong,0.7256493506493507,0.024350649350649345,false
3720,strong,0.7159090909090909,0.021590909090909216,false
3721,strong,0.6753246753246753,0.007305194805194759,false
3722,strong,0.7012987012987013,0.016558441558441772,false
3723,strong,0.6185064935064936,0.01834415584415605,false
3724,strong,0.6461038961038961,0.0035714285714285587,true
3725,strong,0.49188311688311687,0.005194805194805141,true
3726,strong,0.3474025974025974,0.0024350649350649567,true
3727,strong,0.0,0.0,true
3728,strong,0.3814935064935065,0.09610389610389608,false
3729,strong,0.3814935064935065,0.09626623376623372,false
3730,strong,0.38311688311688313,0.09642857142857142,false
3731,strong,0.400974025974026,0.09983766233766234,false
3732,strong,0.4025974025974026,0.10016233766233762,false
3733,strong,0.42857142857142855,0.10259740259740263,false
3734,strong,0.4025974025974026,0.09853896103896104,false
3735,strong,0.48538961038961037,0.11964285714285716,false
3736,strong,0.4659090909090909,0.11249999999999999,false
3737,strong,0.4772727272727273,0.11542207792207793,false
3738,strong,0.4772727272727273,0.11542207792207793,false
3739,strong,0.4788961038961039,0.11639610389610389,false
3740,strong,0.5016233766233766,0.12045454545454537,false
3741,strong,0.48214285714285715,0.11444805194805185,false
3742,strong,0.48214285714285715,0.11509740259740259,false
3743,strong,0.5081168831168831,0.12029220779220773,false
3744,strong,0.48538961038961037,0.11574675324675326,false
3745,strong,0.5162337662337663,0.12321428571428572,false
3746,strong,0.5162337662337663,0.12321428571428572,false
3747,strong,0.5081168831168831,0.12159090909090908,false
3748,strong,0.5162337662337663,0.12110389610389616,false
3749,strong,0.5194805194805194,0.12061688311688312,false
3750,strong,0.5422077922077922,0.12548701298701304,false
3751,strong,0.5211038961038961,0.11915584415584413,false
3752,strong,0.5211038961038961,0.11883116883116884,false
3753,strong,0.5454545454545454,0.1237012987012987,false
3754,strong,0.5211038961038961,0.11883116883116884,false
3755,strong,0.6038961038961039,0.14464285714285718,false
3756,strong,0.6412337662337663,0.1224747474747474,false
3757,strong,0.6558441558441559,0.1219336219336219,false
3758,strong,0.672077922077922,0.12355699855699864,false
3759,strong,0.6785714285714286,0.125,false
3760,strong,0.7321428571428571,0.1323953823953823,false
3761,strong,0.7402597402597403,0.1298701298701299,false
3762,strong,0.7175324675324676,0.12788600288600283,false
3763,strong,0.7792207792207793,0.13762626262626265,false
3764,strong,0.724025974025974,0.12698412698412698,false
3765,strong,0.810064935064935,0.13816738816738827,false
3766,strong,0.7564935064935064,0.13059163059163048,false
3767,strong,0.7954545454545454,0.13095238095238104,false
3768,strong,0.8214285714285714,0.13455988455988455,false
3769,strong,0.797077922077922,0.1304112554112553,false
3770,strong,0.810064935064935,0.1331168831168832,false
3771,strong,0.8084415584415584,0.13528138528138534,false
3772,strong,0.8116883116883117,0.1305916305916306,false
3773,strong,0.836038961038961,0.13690476190476186,false
3774,strong,0.810064935064935,0.13131313131313127,false
3775,strong,0.8181818181818182,0.13762626262626276,false
3776,strong,0.8035714285714286,0.1298701298701299,false
3777,strong,0.8425324675324676,0.1538600288600288,false
3778,strong,0.7824675324675324,0.11724386724386726,false
3779,strong,0.8068181818181818,0.13744588744588748,false
3780,strong,0.7824675324675324,0.13474025974025972,false
3781,strong,0.7272727272727273,0.12247474747474763,false
3782,strong,0.724025974025974,0.12481962481962483,false
3783,strong,0.6753246753246753,0.10082972582972582,false
3784,strong,0.711038961038961,0.11417748917748916,false
3785,strong,0.6217532467532467,0.0997474747474747,false
3786,strong,0.6542207792207793,0.0997474747474748,true
3787,strong,0.4935064935064935,0.08477633477633467,true
3788,strong,0.3555194805194805,0.0652958152958153,true
3789,strong,0.0,0.0,true
3790,nascent,0.3522727272727273,-0.0526695526695527,false
3791,nascent,0.42045454545454547,0.004040404040404122,false
3792,nascent,0.3961038961038961,-0.021681096681096634,false
3793,nascent,0.400974025974026,-0.04794372294372318,false
3794,nascent,0.4074675324675325,-0.0485209235209233,false
3795,reporting,0.4025974025974026,-0.04884559884559869,false
3796,reporting,0.4074675324675325,-0.05263347763347759,false
3797,reporting,0.40584415584415584,-0.05598845598845581,false
3798,reporting,0.413961038961039,-0.06717171717171716,false
3799,reporting,0.4074675324675325,-0.058405483405483516,false
3800,reporting,0.41233766233766234,-0.05606060606060609,false
3801,reporting,0.4383116883116883,-0.053932178932179,false
3802,reporting,0.413961038961039,-0.057323232323232276,false
3803,reporting,0.4512987012987013,-0.08850931677018625,false
3804,reporting,0.5178571428571429,-0.06285290796160348,false
3805,reporting,0.5275974025974026,-0.07005223037831698,false
3806,reporting,0.5535714285714286,-0.062137330754351905,false
3807,reporting,0.5551948051948052,-0.06728378004973745,false
3808,reporting,0.5909090909090909,-0.07837109698811828,false
3809,reporting,0.6428571428571429,-0.046387123514783135,false
3810,reporting,0.6168831168831169,-0.050151975683890626,false
3811,reporting,0.676948051948052,-0.045523625310859184,false
3812,reporting,0.6266233766233766,-0.04873583862945552,false
3813,reporting,0.698051948051948,-0.06438242608455369,false
3814,reporting,0.6623376623376623,-0.05056645482177391,false
3815,reporting,0.7012987012987013,-0.05129179331306999,false
3816,reporting,0.7272727272727273,-0.050946394031500475,false
3817,reporting,0.702922077922078,-0.05478032605692196,false
3818,reporting,0.711038961038961,-0.0611702127659578,false
3819,reporting,0.7094155844155844,-0.059305056645482135,false
3820,reporting,0.7256493506493507,-0.05312240950538838,false
3821,reporting,0.7451298701298701,-0.05405498756562577,false
3822,reporting,0.7224025974025974,-0.05374412821221364,false
3823,reporting,0.7224025974025974,-0.057578060237634676,false
3824,reporting,0.7191558441558441,-0.045691287878787734,false
3825,reporting,0.698051948051948,-0.0769074675324678,false
3826,reporting,0.6996753246753247,-0.049107142857142905,false
3827,reporting,0.6801948051948052,-0.06277056277056292,false
3828,reporting,0.6525974025974026,-0.06611877705627689,false
3829,reporting,0.6038961038961039,-0.06513798701298701,false
3830,reporting,0.6152597402597403,-0.054078733766233844,false
3831,reporting,0.6103896103896104,-0.03699945887445866,false
3832,reporting,0.5957792207792207,-0.07146239177489189,false
3833,reporting,0.5243506493506493,-0.06070752164502158,false
3834,reporting,0.5551948051948052,-0.06189123376623373,true
3835,reporting,0.4025974025974026,-0.06094426406926412,true
3836,reporting,0.2694805194805195,-0.06070752164502169,true
3837,strong,0.0,0.0,true
3838,nascent,0.23863636363636365,0.02582644628099176,false
3839,nascent,0.2727272727272727,-0.02658279220779225,false
3840,nascent,0.3198051948051948,0.010754870129870087,false
3841,nascent,0.3198051948051948,0.00787638287638276,false
3842,nascent,0.33116883116883117,0.013154948499775998,false
3843,strong,0.3344155844155844,0.0161830357142857,false
3844,strong,0.3522727272727273,0.010754870129870142,false
3845,strong,0.3538961038961039,0.013177998472116037,false
3846,strong,0.3555194805194805,0.0009276437847866026,false
3847,strong,0.35714285714285715,0.018690768690768633,false
3848,strong,0.4155844155844156,0.010091260091260046,false
3849,strong,0.4025974025974026,0.006493506493506551,false
3850,strong,0.45616883116883117,0.0432169182169182,false
3851,strong,0.4659090909090909,0.05093892593892596,false
3852,strong,0.4675324675324675,0.04940329940329946,false
3853,strong,0.487012987012987,0.06010551948051934,false
3854,strong,0.46915584415584416,0.06416027154663517,false
3855,strong,0.4707792207792208,0.0658369408369408,false
3856,strong,0.4707792207792208,0.05436507936507945,false
3857,strong,0.4772727272727273,0.059487734487734534,false
3858,strong,0.5064935064935064,0.05757575757575728,false
3859,strong,0.5113636363636364,0.05537518037518058,false
3860,strong,0.5032467532467533,0.05180375180375196,false
3861,strong,0.5097402597402597,0.04963924963924965,false
3862,strong,0.512987012987013,0.05115440115440134,false
3863,strong,0.5340909090909091,0.052958152958152926,false
3864,strong,0.5162337662337663,0.05036075036075027,false
3865,strong,0.512987012987013,0.04458874458874457,false
3866,strong,0.5373376623376623,0.04509379509379502,false
3867,strong,0.512987012987013,0.04170274170274174,false
3868,strong,0.5844155844155844,0.044607566346696825,false
3869,strong,0.6233766233766234,0.04266657255787698,false
3870,strong,0.6396103896103896,0.04196075663467003,false
3871,strong,0.6542207792207793,0.03851201989499875,false
3872,strong,0.6607142857142857,0.038235700469743006,false
3873,strong,0.711038961038961,0.041758773141751804,false
3874,strong,0.7207792207792207,0.0315349544072947,false
3875,strong,0.698051948051948,0.031016855484940486,false
3876,strong,0.7548701298701299,0.032398452611218764,false
3877,strong,0.702922077922078,0.02756286266924579,false
3878,strong,0.797077922077922,0.03464354794142033,false
3879,strong,0.7467532467532467,0.03384912959381048,false
3880,strong,0.7857142857142857,0.0331237911025144,false
3881,strong,0.8084415584415584,0.030222437137330638,false
3882,strong,0.7922077922077922,0.034505388228792344,false
3883,strong,0.8003246753246753,0.028115501519756503,false
3884,strong,0.7954545454545454,0.02673390439347889,false
3885,strong,0.8051948051948052,0.026423045040066206,false
3886,strong,0.823051948051948,0.02386709035645218,false
3887,strong,0.8051948051948052,0.029048079579994224,false
3888,strong,0.8051948051948052,0.025214147554573185,false
3889,strong,0.8003246753246753,0.03547754329004349,false
3890,strong,0.7905844155844156,0.015624999999999778,false
3891,strong,0.7792207792207793,0.03043831168831168,false
3892,strong,0.7548701298701299,0.011904761904761751,false
3893,strong,0.724025974025974,0.005309794372294507,false
3894,reporting,0.6688311688311688,-0.000202922077922163,false
3895,reporting,0.6688311688311688,-0.000507305194805352,false
3896,strong,0.6590909090909091,0.011701839826840033,false
3897,reporting,0.6525974025974026,-0.014644209956710008,false
3898,reporting,0.5714285714285714,-0.013629599567099526,false
3899,reporting,0.599025974025974,-0.018060064935064957,true
3900,strong,0.49188311688311687,0.028341450216450126,true
3901,strong,0.349025974025974,0.01883793290043284,true
3902,strong,0.0,0.0,true
3903,nascent,0.5275974025974026,-0.07161955691367461,false
3904,nascent,0.5811688311688312,-0.04134835752482802,false
3905,nascent,0.5827922077922078,-0.04354469060351418,false
3906,nascent,0.6558441558441559,-0.0222498090145149,false
3907,nascent,0.7175324675324676,0.017379679144385096,false
3908,strong,0.6996753246753247,0.021581359816653878,false
3909,strong,0.7564935064935064,0.021390374331550666,false
3910,strong,0.7077922077922078,0.023395721925133617,false
3911,strong,0.7954545454545454,0.02492360580595876,false
3912,strong,0.7402597402597403,0.02043544690603516,false
3913,strong,0.7824675324675324,0.02377769289533982,false
3914,strong,0.8133116883116883,0.021963330786860302,false
3915,strong,0.788961038961039,0.021199388846447786,false
3916,strong,0.7987012987012987,0.016424751718869257,false
3917,strong,0.8003246753246753,0.01728418640183338,false
3918,strong,0.8051948051948052,0.014705882352941124,false
3919,strong,0.8262987012987013,0.01632925897631765,false
3920,strong,0.801948051948052,0.013941940412528608,false
3921,strong,0.8084415584415584,0.014896867838044225,false
3922,strong,0.7987012987012987,0.01661573720397247,false
3923,strong,0.8376623376623377,0.05366692131398021,false
3924,reporting,0.7516233766233766,-0.002769289533995245,false
3925,strong,0.801948051948052,0.054430863254392725,false
3926,strong,0.7775974025974026,0.05490832696715042,false
3927,strong,0.724025974025974,0.05032467532467544,false
3928,strong,0.7207792207792207,0.05175706646294875,false
3929,strong,0.6737012987012987,0.01995798319327735,false
3930,strong,0.7077922077922078,0.0543353705118409,false
3931,strong,0.6217532467532467,0.05309396485867057,false
3932,strong,0.6542207792207793,0.053762414056531815,true
3933,strong,0.4935064935064935,0.044499618029029686,true
3934,strong,0.3555194805194805,0.04526355996944231,true
3935,strong,0.0,0.0,true
3936,nascent,0.2792207792207792,-0.03901176948051949,false
3937,nascent,0.3116883116883117,-0.02982954545454547,false
3938,nascent,0.3198051948051948,-0.020912910618793024,false
3939,nascent,0.32305194805194803,-0.031539888682745876,false
3940,nascent,0.32305194805194803,-0.015400140400140483,false
3941,reporting,0.3961038961038961,-0.009389259389259441,false
3942,strong,0.4237012987012987,0.02759740259740262,false
3943,strong,0.4431818181818182,0.030229905229905207,false
3944,strong,0.4431818181818182,0.028211653211653254,false
3945,strong,0.4448051948051948,0.026676026676026754,false
3946,strong,0.44805194805194803,0.02114448051948037,false
3947,strong,0.4448051948051948,0.03980962219598583,false
3948,strong,0.4448051948051948,0.03986291486291482,false
3949,strong,0.4496753246753247,0.033261183261183325,false
3950,strong,0.45292207792207795,0.03513708513708519,false
3951,strong,0.47564935064935066,0.026731601731601495,false
3952,strong,0.461038961038961,0.0050505050505052496,false
3953,strong,0.45292207792207795,0.0014790764790766353,false
3954,strong,0.46266233766233766,0.0025613275613275976,false
3955,reporting,0.4594155844155844,-0.002417027417027262,false
3956,reporting,0.4724025974025974,-0.008730158730158755,false
3957,reporting,0.4642857142857143,-0.0015873015873016927,false
3958,reporting,0.4642857142857143,-0.004112554112554123,false
3959,reporting,0.47564935064935066,-0.01659451659451666,false
3960,reporting,0.4659090909090909,-0.005375180375180366,false
3961,reporting,0.5373376623376623,-0.0024703557312252267,false
3962,strong,0.5844155844155844,0.0037055335968380065,false
3963,strong,0.599025974025974,0.0013763410502544149,false
3964,strong,0.6201298701298701,0.004421110804089579,false
3965,reporting,0.6185064935064936,-0.003972091738049133,false
3966,reporting,0.6542207792207793,-0.015059408676429964,false
3967,strong,0.7045454545454546,0.015301188173528546,false
3968,strong,0.6866883116883117,0.019653219121304133,false
3969,strong,0.7305194805194806,0.00804780326056942,false
3970,strong,0.6915584415584416,0.016199226305609438,false
3971,strong,0.7727272727272727,0.010292898590770982,false
3972,strong,0.7191558441558441,0.006251726996407858,false
3973,strong,0.7581168831168831,0.005526388505111779,false
3974,strong,0.7922077922077922,0.013988670903564482,false
3975,strong,0.7662337662337663,0.008531362254766361,false
3976,strong,0.7873376623376623,0.015128488532743511,false
3977,strong,0.7792207792207793,0.010500138159712735,false
3978,strong,0.7905844155844156,0.011812655429676577,false
3979,strong,0.810064935064935,0.01088007736943919,false
3980,strong,0.7873376623376623,0.011190936722851319,false
3981,strong,0.7938311688311688,0.01385051119093672,false
3982,strong,0.7824675324675324,0.017620400432900585,false
3983,reporting,0.7743506493506493,-0.000608766233766489,false
3984,strong,0.762987012987013,0.014204545454545414,false
3985,reporting,0.7386363636363636,-0.0043290043290045155,false
3986,reporting,0.711038961038961,-0.007677218614718484,false
3987,strong,0.6704545454545454,0.0014204545454544748,false
3988,reporting,0.6655844155844156,-0.0037540584415585165,false
3989,strong,0.6672077922077922,0.01981872294372322,false
3990,reporting,0.6477272727272727,-0.01951433982683992,false
3991,strong,0.6152597402597403,0.03020156926406936,false
3992,strong,0.6477272727272727,0.030641233766233733,true
3993,strong,0.48863636363636365,0.025094696969696906,true
3994,strong,0.3538961038961039,0.0237080627705627,true
3995,strong,0.0,0.0,true
3996,strong,0.6331168831168831,0.11435786435786421,false
3997,strong,0.6477272727272727,0.1138167388167387,false
3998,strong,0.6704545454545454,0.121933621933622,false
3999,strong,0.6753246753246753,0.12175324675324672,false
4000,strong,0.7288961038961039,0.12914862914862912,false
4001,strong,0.737012987012987,0.12662337662337664,false
4002,strong,0.7142857142857143,0.12463924963924955,false
4003,strong,0.7727272727272727,0.1311327561327561,false
4004,strong,0.7175324675324676,0.12049062049062054,false
4005,strong,0.8035714285714286,0.13167388167388183,false
4006,strong,0.75,0.12409812409812404,false
4007,strong,0.788961038961039,0.1244588744588746,false
4008,strong,0.814935064935065,0.1280663780663781,false
4009,strong,0.7905844155844156,0.12391774891774887,false
4010,strong,0.8035714285714286,0.12662337662337675,false
4011,strong,0.797077922077922,0.12391774891774898,false
4012,strong,0.8068181818181818,0.12572150072150068,false
4013,strong,0.827922077922078,0.12878787878787878,false
4014,strong,0.8035714285714286,0.12481962481962483,false
4015,strong,0.810064935064935,0.12950937950937957,false
4016,strong,0.797077922077922,0.12337662337662336,false
4017,strong,0.836038961038961,0.14736652236652226,false
4018,strong,0.7792207792207793,0.1139971139971141,false
4019,strong,0.801948051948052,0.13257575757575768,false
4020,strong,0.7775974025974026,0.1298701298701299,false
4021,strong,0.7272727272727273,0.12247474747474763,false
4022,strong,0.724025974025974,0.12481962481962483,false
4023,strong,0.6753246753246753,0.10082972582972582,false
4024,strong,0.711038961038961,0.11417748917748916,false
4025,strong,0.6217532467532467,0.0997474747474747,false
4026,strong,0.6542207792207793,0.0997474747474748,true
4027,strong,0.4935064935064935,0.08477633477633467,true
4028,strong,0.3555194805194805,0.0652958152958153,true
4029,strong,0.0,0.0,true
4030,nascent,0.09090909090909091,-0.036255411255411235,false
4031,nascent,0.10714285714285714,-0.05898268398268401,false
4032,nascent,0.10714285714285714,-0.05753968253968254,false
4033,nascent,0.10714285714285714,-0.05753968253968254,false
4034,nascent,0.10714285714285714,-0.05970418470418472,false
4035,reporting,0.1396103896103896,-0.03336940836940838,false
4036,reporting,0.1525974025974026,-0.031331168831168876,false
4037,reporting,0.1525974025974026,-0.032467532467532506,false
4038,reporting,0.1525974025974026,-0.03441558441558443,false
4039,reporting,0.1525974025974026,-0.03538961038961039,false
4040,reporting,0.1525974025974026,-0.03262987012987015,false
4041,reporting,0.2077922077922078,-0.0535714285714286,false
4042,reporting,0.2077922077922078,-0.07240259740259741,false
4043,reporting,0.2077922077922078,-0.07711038961038957,false
4044,reporting,0.2077922077922078,-0.07759740259740261,false
4045,reporting,0.2077922077922078,-0.07743506493506497,false
4046,reporting,0.2077922077922078,-0.07889610389610391,false
4047,reporting,0.22727272727272727,-0.07386363636363638,false
4048,reporting,0.2288961038961039,-0.0735389610389611,false
4049,reporting,0.25487012987012986,-0.07110389610389606,false
4050,reporting,0.2288961038961039,-0.07516233766233768,false
4051,reporting,0.2288961038961039,-0.1368506493506493,false
4052,reporting,0.2288961038961039,-0.12451298701298699,false
4053,reporting,0.237012987012987,-0.12483766233766236,false
4054,reporting,0.237012987012987,-0.12483766233766236,false
4055,reporting,0.23863636363636365,-0.12386363636363634,false
4056,reporting,0.23863636363636365,-0.14253246753246762,false
4057,reporting,0.23863636363636365,-0.12905844155844165,false
4058,reporting,0.23863636363636365,-0.12840909090909092,false
4059,reporting,0.26461038961038963,-0.12321428571428572,false
4060,reporting,0.2418831168831169,-0.1277597402597402,false
4061,reporting,0.24512987012987014,-0.1478896103896104,false
4062,reporting,0.24512987012987014,-0.1478896103896104,false
4063,reporting,0.237012987012987,-0.149512987012987,false
4064,reporting,0.24512987012987014,-0.14999999999999997,false
4065,reporting,0.2483766233766234,-0.15048701298701292,false
4066,dissolved,0.2483766233766234,-0.16834415584415582,false
4067,dissolved,0.2483766233766234,-0.15357142857142855,false
4068,dissolved,0.2483766233766234,-0.15389610389610384,false
4069,dissolved,0.2727272727272727,-0.149025974025974,false
4070,dissolved,0.24675324675324675,-0.15551948051948047,false
4071,dissolved,0.19805194805194806,-0.2612012987012987,false
4072,nascent,0.11688311688311688,-0.010281385281385266,false
4073,nascent,0.16558441558441558,-0.0005411255411255644,false
4074,nascent,0.16071428571428573,-0.003968253968253954,false
4075,nascent,0.16071428571428573,-0.003968253968253954,false
4076,nascent,0.16071428571428573,-0.006132756132756129,false
4077,strong,0.1737012987012987,0.0007215007215007063,false
4078,strong,0.2077922077922078,0.023863636363636337,false
4079,strong,0.20616883116883117,0.02110389610389607,false
4080,strong,0.22564935064935066,0.038636363636363635,false
4081,strong,0.2353896103896104,0.04740259740259742,false
4082,strong,0.2353896103896104,0.05016233766233766,false
4083,strong,0.3327922077922078,0.0714285714285714,false
4084,strong,0.3555194805194805,0.0753246753246753,false
4085,strong,0.3587662337662338,0.07386363636363641,false
4086,strong,0.3587662337662338,0.07337662337662337,false
4087,strong,0.3587662337662338,0.07353896103896101,false
4088,strong,0.36038961038961037,0.07370129870129866,false
4089,strong,0.3782467532467532,0.07711038961038957,false
4090,strong,0.37987012987012986,0.07743506493506486,false
4091,strong,0.42045454545454547,0.09448051948051955,false
4092,strong,0.3961038961038961,0.09204545454545454,false
4093,strong,0.4805194805194805,0.1147727272727273,false
4094,strong,0.4659090909090909,0.11249999999999999,false
4095,strong,0.47564935064935066,0.11379870129870129,false
4096,strong,0.47564935064935066,0.11379870129870129,false
4097,strong,0.4724025974025974,0.10990259740259739,false
4098,strong,0.49188311688311687,0.1107142857142856,false
4099,strong,0.474025974025974,0.10633116883116872,false
4100,strong,0.474025974025974,0.10698051948051945,false
4101,strong,0.5,0.11217532467532465,false
4102,strong,0.4772727272727273,0.10762987012987019,false
4103,strong,0.5048701298701299,0.11185064935064937,false
4104,strong,0.5048701298701299,0.11185064935064937,false
4105,strong,0.4967532467532468,0.11022727272727278,false
4106,strong,0.5048701298701299,0.1097402597402598,false
4107,strong,0.5081168831168831,0.10925324675324677,false
4108,strong,0.5308441558441559,0.11412337662337668,false
4109,strong,0.5097402597402597,0.10779220779220777,false
4110,strong,0.5097402597402597,0.10746753246753249,false
4111,strong,0.5340909090909091,0.11233766233766235,false
4112,strong,0.5097402597402597,0.10746753246753249,false
4113,strong,0.5909090909090909,0.1316558441558442,false
4114,nascent,0.18831168831168832,0.03474025974025974,false
4115,nascent,0.18831168831168832,0.03474025974025974,false
4116,nascent,0.19318181818181818,0.030303030303030304,false
4117,nascent,0.2824675324675325,0.06965761511216059,false
4118,nascent,0.3327922077922078,0.03348214285714285,false
4119,strong,0.336038961038961,0.026988636363636298,false
4120,strong,0.336038961038961,0.02411014911014897,false
4121,strong,0.336038961038961,0.018025078369905856,false
4122,strong,0.3392857142857143,0.021053165584415612,false
4123,reporting,0.32792207792207795,-0.013595779220779203,false
4124,reporting,0.29383116883116883,-0.046886936592819006,false
4125,reporting,0.30844155844155846,-0.04615027829313545,false
4126,reporting,0.3262987012987013,-0.012153387153387207,false
4127,strong,0.44155844155844154,0.03606528606528597,false
4128,strong,0.4318181818181818,0.035714285714285754,false
4129,reporting,0.39935064935064934,-0.013601263601263625,false
4130,reporting,0.3977272727272727,-0.017242892242892216,false
4131,reporting,0.3977272727272727,-0.020401895401895354,false
4132,strong,0.4383116883116883,0.011404220779220653,false
4133,strong,0.42857142857142855,0.02357585596221956,false
4134,strong,0.42857142857142855,0.023629148629148555,false
4135,strong,0.42857142857142855,0.0121572871572872,false
4136,strong,0.4659090909090909,0.048124098124098125,false
4137,strong,0.5113636363636364,0.062445887445887194,false
4138,strong,0.4772727272727273,0.021284271284271516,false
4139,strong,0.49512987012987014,0.04368686868686883,false
4140,strong,0.4772727272727273,0.017171717171717227,false
4141,strong,0.4805194805194805,0.018686868686868863,false
4142,strong,0.5032467532467533,0.02211399711399714,false
4143,strong,0.48214285714285715,0.016269841269841157,false
4144,strong,0.48214285714285715,0.013744588744588726,false
4145,strong,0.5064935064935064,0.014249639249639123,false
4146,strong,0.48214285714285715,0.0108585858585859,false
4147,strong,0.560064935064935,0.02025691699604748,false
4148,strong,0.5974025974025974,0.016692546583850998,false
4149,strong,0.6168831168831169,0.01923348390739732,false
4150,strong,0.650974025974026,0.035265266648245475,false
4151,strong,0.6753246753246753,0.052846090080132635,false
4152,strong,0.7272727272727273,0.05799253937551807,false
4153,strong,0.7321428571428571,0.042898590770931055,false
4154,strong,0.7126623376623377,0.045627245095330116,false
4155,strong,0.7727272727272727,0.05025559546836156,false
4156,strong,0.7175324675324676,0.04217325227963542,false
4157,strong,0.801948051948052,0.03951367781155024,false
4158,strong,0.75,0.037095882840563754,false
4159,strong,0.788961038961039,0.036370544349267675,false
4160,strong,0.814935064935065,0.03671594363083719,false
4161,strong,0.7905844155844156,0.032882011605415706,false
4162,strong,0.801948051948052,0.02973887814313314,false
4163,strong,0.7987012987012987,0.029980657640232167,false
4164,strong,0.8068181818181818,0.028046421663442733,false
4165,strong,0.8295454545454546,0.030360596849958732,false
4166,strong,0.8051948051948052,0.029048079579994224,false
4167,strong,0.810064935064935,0.030084277424702988,false
4168,strong,0.7987012987012987,0.03385416666666685,false
4169,strong,0.8344155844155844,0.059456168831168554,false
4170,strong,0.7792207792207793,0.03043831168831168,false
4171,strong,0.801948051948052,0.0589826839826838,false
4172,strong,0.7792207792207793,0.06050459956709975,false
4173,strong,0.7272727272727273,0.058238636363636354,false
4174,strong,0.724025974025974,0.05468749999999989,false
4175,strong,0.6753246753246753,0.0279356060606063,false
4176,strong,0.711038961038961,0.0437973484848484,false
4177,strong,0.6217532467532467,0.0366950757575758,false
4178,strong,0.6542207792207793,0.037134740259740284,true
4179,strong,0.4935064935064935,0.029964826839826764,true
4180,strong,0.3555194805194805,0.025331439393939337,true
